MVDATDOC;MVALFDOC;MVNUMDOC;MVDESART;CAT_ART;MVQTAMOV;
02/10/2017;CO;2464;GIUBBETTO A.V. TG. XL;PANTALONE LAVORO S;2,000;
02/10/2017;CO;2464;PANTALONE A.V. TG. M;PANTALONE LAVORO M;1,000;
02/10/2017;CO;2464;PANTALONE A.V. TG. XL;SCARPA ALTA INVERNALE L;2,000;
02/10/2017;CO;2464;PILE TG. XL;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;2464;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;2,000;
02/10/2017;CO;2464;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;2464;SCARPA BASSA ROCK S3/42;SCARPA BASSA;1,000;
02/10/2017;CO;2465;PANTALONE DA LAVORO TG. M;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2465;PANTALONE DA LAVORO TG. XL;PILE S;1,000;
02/10/2017;CO;2465;PILE TG. XL;PANTALONE LAVORO S;4,000;
02/10/2017;CO;2465;SCARPA ALTA INVERNALE 696-41;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2465;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;2465;SCARPA ALTA SCOTLAND S3/42;SCARPA ALTA SCOTLAND;2,000;
02/10/2017;CO;2465;SCARPA ALTA SCOTLAND S3/43;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2465;SCARPA ASFALTISTA CHAGOS TG.43;SCARPA ASFALTISTA;1,000;
02/10/2017;CO;2466;PANTALONE DA LAVORO TG. L;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;2466;PANTALONE DA LAVORO TG. M;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2466;PILE TG. L;PILE S;1,000;
02/10/2017;CO;2466;PILE TG. M;PANTALONE LAVORO S;1,000;
02/10/2017;CO;2466;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;2,000;
02/10/2017;CO;2467;PANTALONE DA LAVORO TG. L;PILE L;1,000;
02/10/2017;CO;2467;PILE TG. L;PANTALONE LAVORO M;1,000;
02/10/2017;CO;2467;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;2468;CAMICIA FLANELLA TG. L;PILE S;1,000;
02/10/2017;CO;2468;CAMICIA FLANELLA TG. XL;PANTALONE LAVORO M;6,000;
02/10/2017;CO;2468;GIUBBETTO A.V. TG. XXL;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;2468;MAGLIETTA BIANCA TG. L;PILE S;2,000;
02/10/2017;CO;2468;MAGLIETTA BIANCA TG. M;PANTALONE LAVORO M;5,000;
02/10/2017;CO;2468;MAGLIETTA BIANCA TG. XL;SCARPA BASSA;3,000;
02/10/2017;CO;2468;PANTALONE A.V. TG. XL;SCARPA BASSA;3,000;
02/10/2017;CO;2468;PANTALONE A.V. TG. XXL;PILE L;1,000;
02/10/2017;CO;2468;PANTALONE DA LAVORO TG. L;PANTALONE LAVORO L;2,000;
02/10/2017;CO;2468;PANTALONE DA LAVORO TG. M;MAGLIETTA;4,000;
02/10/2017;CO;2468;PANTALONE DA LAVORO TG. XL;SCARPA ALTA INVERNALE S;1,000;
02/10/2017;CO;2468;PILE ALTA VISIBILITA' TG. L;SCARPA BASSA;2,000;
02/10/2017;CO;2468;PILE ALTA VISIBILITA' TG. XL;PILE S;3,000;
02/10/2017;CO;2468;PILE TG. L;PILE S;1,000;
02/10/2017;CO;2468;PILE TG. M;PANTALONE LAVORO S;2,000;
02/10/2017;CO;2468;PILE TG. XL;PANTALONE LAVORO M;1,000;
02/10/2017;CO;2468;SCARPA ALTA INVERNALE 696-41;SCARPA ALTA INVERNALE S;1,000;
02/10/2017;CO;2468;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2468;SCARPA ALTA SCOTLAND S3/42;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2468;SCARPA ALTA SCOTLAND S3/44;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2468;SCARPA BASSA INVERNALE 300-42;SCARPA BASSA;1,000;
02/10/2017;CO;2468;SCARPA BASSA ROCK S3/41;SCARPA BASSA;1,000;
02/10/2017;CO;2468;SCARPA BASSA ROCK S3/42;SCARPA BASSA;1,000;
02/10/2017;CO;2468;STIVALE IN GOMMA GIALLO TG.40;STIVALE;1,000;
02/10/2017;CO;2468;STIVALE IN GOMMA GIALLO TG.42;STIVALE;1,000;
02/10/2017;CO;2468;STIVALE IN GOMMA GIALLO TG.43;STIVALE;4,000;
02/10/2017;CO;2468;STIVALE IN GOMMA GIALLO TG.44;STIVALE;1,000;
02/10/2017;CO;2469;PANTALONE DA LAVORO TG. L;SCARPA ALTA SCOTLAND;4,000;
02/10/2017;CO;2469;PANTALONE DA LAVORO TG. M;SCARPA ALTA SCOTLAND;2,000;
02/10/2017;CO;2469;PANTALONE DA LAVORO TG. XL;MAGLIETTA;1,000;
02/10/2017;CO;2469;PILE TG. L;SCARPA BASSA;4,000;
02/10/2017;CO;2469;PILE TG. M;SCARPA BASSA;2,000;
02/10/2017;CO;2469;PILE TG. XL;PILE L;1,000;
02/10/2017;CO;2469;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;2,000;
02/10/2017;CO;2469;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;3,000;
02/10/2017;CO;2469;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2469;SCARPA BASSA INVERNALE 300-40;SCARPA BASSA;1,000;
02/10/2017;CO;2470;CAMICIA FLANELLA TG. L;CAMICIA;1,000;
02/10/2017;CO;2470;PANTALONE DA LAVORO TG. L;PANTALONE LAVORO S;3,000;
02/10/2017;CO;2470;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO M;5,000;
02/10/2017;CO;2470;PANTALONE DA LAVORO TG. S;PANTALONE LAVORO M;1,000;
02/10/2017;CO;2470;PANTALONE DA LAVORO TG. XL;MAGLIETTA;6,000;
02/10/2017;CO;2470;PILE TG. L;SCARPA ALTA INVERNALE M;4,000;
02/10/2017;CO;2470;PILE TG. M;SCARPA ALTA INVERNALE XL;4,000;
02/10/2017;CO;2470;PILE TG. XL;SCARPA BASSA;7,000;
02/10/2017;CO;2470;SCARPA ALTA INVERNALE 696-41;CAMICIA;3,000;
02/10/2017;CO;2470;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;4,000;
02/10/2017;CO;2470;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;4,000;
02/10/2017;CO;2470;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2470;SCARPA BASSA INVERNALE 300-41;SCARPA BASSA;1,000;
02/10/2017;CO;2471;CAMICIA FLANELLA TG. L;SCARPA ALTA STONE M;1,000;
02/10/2017;CO;2471;CAMICIA FLANELLA TG. M;PILE L;1,000;
02/10/2017;CO;2471;CAMICIA FLANELLA TG. XXL;PANTALONE LAVORO M;1,000;
02/10/2017;CO;2471;PANTALONE DA LAVORO TG. M;SCARPA ALTA INVERNALE L;2,000;
02/10/2017;CO;2471;PILE TG. M;PILE L;1,000;
02/10/2017;CO;2471;SCARPA ALTA INVERNALE 696-40;CAMICIA;1,000;
02/10/2017;CO;2471;SCARPA ALTA INVERNALE 696-41;PANTALONE LAVORO M;1,000;
02/10/2017;CO;2471;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
02/10/2017;CO;2471;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
02/10/2017;CO;2472;CAMICIA FLANELLA TG. L;SCARPA ALTA INVERNALE M;3,000;
02/10/2017;CO;2472;CAMICIA FLANELLA TG. M;PILE S;2,000;
02/10/2017;CO;2472;CAMICIA FLANELLA TG. XL;PILE L;2,000;
02/10/2017;CO;2472;PANTALONE DA LAVORO TG. L;PILE L;4,000;
02/10/2017;CO;2472;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO M;2,000;
02/10/2017;CO;2472;PANTALONE DA LAVORO TG. XL;PANTALONE LAVORO M;3,000;
02/10/2017;CO;2472;PILE TG. L;PANTALONE LAVORO L;4,000;
02/10/2017;CO;2472;PILE TG. XL;SCARPA ALTA INVERNALE S;1,000;
02/10/2017;CO;2472;PILE TG. XXL;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;2472;SCARPA ALTA INVERNALE 696-41;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;2472;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;2472;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2472;SCARPA ALTA INVERNALE 696-45;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2472;SCARPA ALTA INVERNALE 696-46;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2472;SCARPA BASSA INVERNALE 300-40;SCARPA BASSA;1,000;
02/10/2017;CO;2472;SCARPA BASSA INVERNALE 300-44;SCARPA BASSA;1,000;
02/10/2017;CO;2472;TUTA VERDE TG. XL;TUTA;1,000;
02/10/2017;CO;2473;PANTALONE DA LAVORO TG. M;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;2473;PILE TG. M;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2473;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;2474;PANTALONE DA LAVORO TG. XXL;SCARPA BASSA;2,000;
02/10/2017;CO;2474;PILE TG. XXL;SCARPA BASSA;2,000;
02/10/2017;CO;2474;SCARPA ALTA INVERNALE 696-45;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2474;SCARPA ALTA INVERNALE 696-46;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2475;PANTALONE DA LAVORO TG. XL;PILE L;1,000;
02/10/2017;CO;2475;PILE TG. XL;PANTALONE LAVORO M;1,000;
02/10/2017;CO;2475;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2476;PANTALONE DA LAVORO TG. M;PILE S;1,000;
02/10/2017;CO;2476;PILE TG. M;PANTALONE LAVORO S;1,000;
02/10/2017;CO;2476;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;2477;PILE TG. M;PILE L;1,000;
02/10/2017;CO;2477;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
02/10/2017;CO;2478;PANTALONE DA LAVORO TG. L;SCARPA ALTA SCOTLAND;3,000;
02/10/2017;CO;2478;PANTALONE DA LAVORO TG. XL;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2478;PILE TG. L;PANTALONE LAVORO S;1,000;
02/10/2017;CO;2478;PILE TG. M;PANTALONE LAVORO L;3,000;
02/10/2017;CO;2478;PILE TG. XL;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2478;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;2478;SCARPA BASSA INVERNALE 300-43;SCARPA BASSA;1,000;
02/10/2017;CO;2479;PANTALONE DA LAVORO TG. L;PANTALONE LAVORO S;1,000;
02/10/2017;CO;2479;PANTALONE DA LAVORO TG. M;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;2479;PILE TG. L;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2479;PILE TG. M;PILE S;1,000;
02/10/2017;CO;2479;SCARPA ALTA INVERNALE 696-41;PILE S;1,000;
02/10/2017;CO;2479;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;2480;PANTALONE DA LAVORO TG. XL;SCARPA ALTA INVERNALE S;1,000;
02/10/2017;CO;2480;PILE TG. XL;SCARPA ALTA INVERNALE S;1,000;
02/10/2017;CO;2480;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;2480;SCARPA ALTA SCOTLAND S3/40;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2481;PANTALONE DA LAVORO TG. M;PILE L;1,000;
02/10/2017;CO;2481;PANTALONE DA LAVORO TG. XL;PANTALONE LAVORO M;1,000;
02/10/2017;CO;2481;PILE TG. M;PANTALONE LAVORO M;1,000;
02/10/2017;CO;2481;PILE TG. XXL;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;2481;SCARPA ALTA INVERNALE 696-41;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;2481;SCARPA ALTA INVERNALE 696-45;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2482;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO M;1,000;
02/10/2017;CO;2482;PILE TG. M;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2482;SCARPA ALTA INVERNALE 696-40;PILE S;1,000;
02/10/2017;CO;2483;MAGLIETTA BIANCA TG. L;PILE S;1,000;
02/10/2017;CO;2483;SALOPETTE BIANCA TG. M;PILE L;1,000;
02/10/2017;CO;2483;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2484;PANTALONE DA LAVORO TG. L;PANTALONE LAVORO M;1,000;
02/10/2017;CO;2484;PANTALONE DA LAVORO TG. M;PANTALONE LAVORO M;1,000;
02/10/2017;CO;2484;PANTALONE DA LAVORO TG. XL;PANTALONE LAVORO L;1,000;
02/10/2017;CO;2484;PILE TG. M;SCARPA ALTA INVERNALE L;2,000;
02/10/2017;CO;2484;PILE TG. XL;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2484;SCARPA ALTA INVERNALE 696-40;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2484;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;2484;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;2485;PANTALONE DA LAVORO TG. M;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;2485;PILE TG. M;PILE L;1,000;
02/10/2017;CO;2485;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;2486;CAMICIA FLANELLA TG. M;SCARPA ALTA STONE L;1,000;
02/10/2017;CO;2486;MAGLIETTA BIANCA TG. M;PANTALONE LAVORO M;1,000;
02/10/2017;CO;2486;MAGLIETTA BIANCA TG. S;PANTALONE LAVORO L;1,000;
02/10/2017;CO;2486;PILE TG. M;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;2486;PILE TG. S;SCARPA ALTA INVERNALE XL;2,000;
02/10/2017;CO;2486;SCARPA BASSA INVERNALE 300-40;SCARPA BASSA;1,000;
02/10/2017;CO;2486;SCARPA BASSA INVERNALE 300-42;SCARPA BASSA;1,000;
02/10/2017;CO;2487;PANTALONE DA LAVORO TG. XL;PILE L;1,000;
02/10/2017;CO;2487;PILE TG. XL;PANTALONE LAVORO M;1,000;
02/10/2017;CO;2487;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;2488;PANTALONE DA LAVORO TG. M;TUTA;1,000;
02/10/2017;CO;2488;PILE TG. M;SCARPA BASSA;1,000;
02/10/2017;CO;2488;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;2489;PANTALONE DA LAVORO TG. M;PILE S;2,000;
02/10/2017;CO;2489;PANTALONE DA LAVORO TG. XXL;PILE L;1,000;
02/10/2017;CO;2489;PILE TG. M;PILE L;2,000;
02/10/2017;CO;2489;PILE TG. XXL;PILE L;1,000;
02/10/2017;CO;2489;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;2489;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;2,000;
02/10/2017;CO;2490;CAMICIA FLANELLA TG. L;CAMICIA;3,000;
02/10/2017;CO;2490;MAGLIETTA BIANCA TG. XL;CAMICIA;1,000;
02/10/2017;CO;2490;PANTALONE DA LAVORO TG. L;SCARPA ALTA STONE S;3,000;
02/10/2017;CO;2490;PANTALONE DA LAVORO TG. XL;SCARPA ALTA STONE S;1,000;
02/10/2017;CO;2490;PILE TG. L;SCARPA ALTA STONE M;2,000;
02/10/2017;CO;2490;PILE TG. XL;SCARPA ALTA STONE M;1,000;
02/10/2017;CO;2490;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;2,000;
02/10/2017;CO;2490;SCARPA ALTA SCOTLAND S3/42;SCARPA ALTA SCOTLAND;3,000;
02/10/2017;CO;2490;SCARPA ALTA SCOTLAND S3/44;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2490;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
02/10/2017;CO;2490;SCARPA BASSA ROCK S3/42;SCARPA BASSA;1,000;
02/10/2017;CO;2491;PANTALONE DA LAVORO TG. L;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2491;PILE TG. L;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2491;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;2492;PANTALONE DA LAVORO TG. L;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2492;PANTALONE DA LAVORO TG. M;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2492;PANTALONE DA LAVORO TG. XL;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2492;PILE TG. L;PANTALONE LAVORO S;1,000;
02/10/2017;CO;2492;PILE TG. M;PANTALONE LAVORO S;1,000;
02/10/2017;CO;2492;PILE TG. XL;PANTALONE LAVORO M;1,000;
02/10/2017;CO;2492;SCARPA ALTA INVERNALE 696-41;PANTALONE LAVORO M;1,000;
02/10/2017;CO;2492;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;2492;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2492;SCARPA ALTA SCOTLAND S3/43;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2492;SCARPA ALTA SCOTLAND S3/44;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2492;SCARPA ALTA SCOTLAND S3/46;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2493;CAMICIA FLANELLA TG. M;SCARPA BASSA;1,000;
02/10/2017;CO;2493;PANTALONE DA LAVORO TG. M;SCARPA BASSA;1,000;
02/10/2017;CO;2493;PILE TG. M;SCARPA BASSA;1,000;
02/10/2017;CO;2493;TUTA VERDE TG. M;TUTA;1,000;
02/10/2017;CO;2494;PANTALONE DA LAVORO TG. L;SCARPA BASSA;1,000;
02/10/2017;CO;2494;PANTALONE DA LAVORO TG. XL;SCARPA BASSA;1,000;
02/10/2017;CO;2494;PILE TG. XL;PILE S;1,000;
02/10/2017;CO;2494;PILE TG. XXL;PILE L;1,000;
02/10/2017;CO;2494;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;2,000;
02/10/2017;CO;2495;PANTALONE DA LAVORO TG. L;CAMICIA;1,000;
02/10/2017;CO;2495;PANTALONE DA LAVORO TG. M;SCARPA ALTA STONE L;1,000;
02/10/2017;CO;2495;PILE TG. M;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2495;PILE TG. XL;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2495;SCARPA ALTA INVERNALE 696-41;PANTALONE LAVORO S;1,000;
02/10/2017;CO;2495;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;2496;PANTALONE DA LAVORO TG. L;PANTALONE LAVORO M;6,000;
02/10/2017;CO;2496;PANTALONE DA LAVORO TG. M;MAGLIETTA;2,000;
02/10/2017;CO;2496;PANTALONE DA LAVORO TG. XL;MAGLIETTA;5,000;
02/10/2017;CO;2496;PANTALONE DA LAVORO TG. XXL;SCARPA ALTA INVERNALE S;1,000;
02/10/2017;CO;2496;PILE TG. L;SCARPA ALTA INVERNALE L;9,000;
02/10/2017;CO;2496;PILE TG. M;SCARPA ALTA INVERNALE M;2,000;
02/10/2017;CO;2496;PILE TG. XL;PILE S;3,000;
02/10/2017;CO;2496;PILE TG. XXL;PILE L;3,000;
02/10/2017;CO;2496;SCARPA ALTA INVERNALE 696-41;SCARPA ASFALTISTA;2,000;
02/10/2017;CO;2496;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;5,000;
02/10/2017;CO;2496;SCARPA ALTA SCOTLAND S3/44;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2496;SCARPA BASSA INVERNALE 300-44;SCARPA BASSA;1,000;
02/10/2017;CO;2496;TUTA VERDE TG. L;TUTA;2,000;
02/10/2017;CO;2497;PANTALONE DA LAVORO TG. L;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2497;PANTALONE DA LAVORO TG. XL;GIUBBETTO;1,000;
02/10/2017;CO;2497;PILE TG. L;STIVALE;1,000;
02/10/2017;CO;2497;PILE TG. XL;STIVALE;1,000;
02/10/2017;CO;2497;SCARPA BASSA INVERNALE 300-43;SCARPA BASSA;1,000;
02/10/2017;CO;2497;SCARPA BASSA INVERNALE 300-44;SCARPA BASSA;1,000;
02/10/2017;CO;2498;PILE TG. L;PILE S;10,000;
02/10/2017;CO;2498;PILE TG. M;PILE L;6,000;
02/10/2017;CO;2498;PILE TG. XL;PILE L;4,000;
02/10/2017;CO;2498;PILE TG. XXL;PANTALONE;2,000;
02/10/2017;CO;2498;SCARPA ALTA INVERNALE 696-41;PANTALONE;1,000;
02/10/2017;CO;2498;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;2,000;
02/10/2017;CO;2498;SCARPA BASSA INVERNALE 300-40;SCARPA BASSA;2,000;
02/10/2017;CO;2498;SCARPA BASSA INVERNALE 300-43;SCARPA BASSA;3,000;
02/10/2017;CO;2498;SCARPA BASSA INVERNALE 300-44;SCARPA BASSA;1,000;
02/10/2017;CO;2498;SCARPA BASSA INVERNALE 300-45;SCARPA BASSA;1,000;
02/10/2017;CO;2498;SCARPA BASSA INVERNALE 300-46;SCARPA BASSA;1,000;
02/10/2017;CO;2499;PANTALONE DA LAVORO TG. XL;CAMICIA;1,000;
02/10/2017;CO;2499;PILE TG. XL;PILE ALTA VISIBILITA';2,000;
02/10/2017;CO;2499;SCARPA ALTA INVERNALE 696-45;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2499;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
02/10/2017;CO;2500;PANTALONE DA LAVORO TG. M;PILE ALTA VISIBILITA';2,000;
02/10/2017;CO;2500;PILE TG. L;SCARPA ALTA STONE M;2,000;
02/10/2017;CO;2500;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;2,000;
02/10/2017;CO;2501;CAMICIA FLANELLA TG. L;SCARPA ALTA STONE M;1,000;
02/10/2017;CO;2501;CAMICIA FLANELLA TG. M;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2501;PANTALONE DA LAVORO TG. L;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2501;PILE TG. L;SCARPA ALTA SCOTLAND;2,000;
02/10/2017;CO;2501;PILE TG. M;SCARPA ASFALTISTA;1,000;
02/10/2017;CO;2501;SCARPA ALTA INVERNALE 696-41;SCARPA ASFALTISTA;1,000;
02/10/2017;CO;2501;SCARPA ALTA SCOTLAND S3/45;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2501;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
02/10/2017;CO;2501;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
02/10/2017;CO;2501;STIVALE IN GOMMA GIALLO TG.42;STIVALE;1,000;
02/10/2017;CO;2501;TUTA VERDE TG. XL;TUTA;1,000;
02/10/2017;CO;2502;PANTALONE DA LAVORO TG. L;TUTA;1,000;
02/10/2017;CO;2502;PANTALONE DA LAVORO TG. M;MAGLIETTA;1,000;
02/10/2017;CO;2502;PANTALONE DA LAVORO TG. XL;MAGLIETTA;1,000;
02/10/2017;CO;2502;PANTALONE DA LAVORO TG. XXL;MAGLIETTA;1,000;
02/10/2017;CO;2502;PILE TG. L;SCARPA ALTA INVERNALE S;1,000;
02/10/2017;CO;2502;PILE TG. M;SCARPA ALTA INVERNALE S;1,000;
02/10/2017;CO;2502;PILE TG. XL;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;2502;PILE TG. XXL;SCARPA ALTA INVERNALE M;1,000;
02/10/2017;CO;2502;SCARPA ALTA INVERNALE 696-41;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2502;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;2,000;
02/10/2017;CO;2502;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2502;SCARPA ALTA SCOTLAND S3/43;SCARPA ALTA SCOTLAND;1,000;
02/10/2017;CO;2503;PANTALONE DA LAVORO TG. L;SCARPA BASSA;2,000;
02/10/2017;CO;2503;PANTALONE DA LAVORO TG. M;SCARPA BASSA;3,000;
02/10/2017;CO;2503;PANTALONE DA LAVORO TG. XXL;SCARPA BASSA;1,000;
02/10/2017;CO;2503;PILE TG. M;SCARPA BASSA;3,000;
02/10/2017;CO;2503;PILE TG. XL;SCARPA BASSA;2,000;
02/10/2017;CO;2503;PILE TG. XXL;SCARPA BASSA;1,000;
02/10/2017;CO;2503;SCARPA ALTA INVERNALE 696-40;PILE S;1,000;
02/10/2017;CO;2503;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;3,000;
02/10/2017;CO;2503;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;2,000;
02/10/2017;CO;2504;PANTALONE DA LAVORO TG. XL;CAMICIA;1,000;
02/10/2017;CO;2504;PILE TG. XL;SCARPA ALTA STONE L;1,000;
02/10/2017;CO;2504;SCARPA ALTA INVERNALE 696-44;SCARPA ALTA INVERNALE XL;1,000;
02/10/2017;CO;2505;PANTALONE DA LAVORO TG. L;SCARPA ALTA SCOTLAND;4,000;
02/10/2017;CO;2505;PANTALONE DA LAVORO TG. M;SCARPA ASFALTISTA;1,000;
02/10/2017;CO;2505;PANTALONE DA LAVORO TG. XL;PANTALONE LAVORO M;4,000;
02/10/2017;CO;2505;PANTALONE DA LAVORO TG. XXL;PANTALONE LAVORO M;1,000;
02/10/2017;CO;2505;PILE TG. L;SCARPA ALTA INVERNALE M;5,000;
02/10/2017;CO;2505;PILE TG. XL;SCARPA ALTA INVERNALE XL;4,000;
02/10/2017;CO;2505;PILE TG. XXL;MAGLIETTA;1,000;
02/10/2017;CO;2505;SCARPA ALTA INVERNALE 696-41;PILE S;2,000;
02/10/2017;CO;2505;SCARPA ALTA INVERNALE 696-42;SCARPA ALTA INVERNALE L;1,000;
02/10/2017;CO;2505;SCARPA ALTA INVERNALE 696-43;SCARPA ALTA INVERNALE M;4,000;
