,client,status,CAMICIA,SCARPA ALTA INVERNALE M,PILE ARANCIO,SCARPA ALTA  HARD,SCARPA ALTA ASFALTISTA,PANTALONE LAVORO L,GIUBBETTO,SCARPA ALTA INVERNALE S,STIVALE,SCARPA ALTA STONE S,PILE S,PANTALONE LAVORO M,ELMETTO,PANTALONE JEANS M,SCARPA ALTA STONE M,PILE L,PILE ALTA VISIBILITA',SCARPA BASSA,MAGLIETTA,SCARPA ALTA INVERNALE XL,SCARPA ALTA INVERNALE L,FELPA,SCARPA ALTA STONE L,PANTALONE LAVORO S,PANTALONE ARANCIO,PANTALONE,PANTALONE JEANS S,SCARPA ASFALTISTA,TUTA,SCARPA BASSA STRONG,SCARPA ALTA SCOTLAND,PANTALONE JEANS L
737,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
738,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
739,CO,0,0,7,0,0,0,0,0,1,0,0,3,6,0,0,0,3,0,1,7,0,9,0,0,0,0,0,0,2,2,0,1,0
740,MI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
741,MI,0,0,1,0,22,0,1,0,2,0,0,4,2,0,3,0,3,0,0,0,3,1,3,0,4,0,0,0,0,0,3,0,0
742,CO,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
743,MI,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,3,0,3,0,0,0,1,1,0
744,CO,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,0,0,1,0,0,2,0,7,0,0,0,0,1,0
745,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,3
746,CO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
747,CO,0,3,5,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,13,10,1,1,0,0,3,0,0,0,0,0,0,0,0
748,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0
749,CO,0,0,1,0,0,0,0,0,1,0,0,1,5,0,0,0,4,0,2,4,0,0,0,0,0,0,0,0,0,3,0,1,0
750,CO,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
751,FI,0,0,0,5,0,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,1
752,CO,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
753,FI,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
754,CO,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,CO,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0
756,CO,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
757,CO,0,11,0,0,0,0,1,1,0,0,0,4,5,0,0,0,7,0,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0
758,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
759,CO,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
760,CO,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,1,0
761,CO,0,3,0,0,0,0,0,0,0,0,0,3,2,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
762,CO,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0
763,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
764,FI,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1
765,CO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0
766,CO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,2,0
767,CO,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
768,CO,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
770,FI,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
771,CO,0,0,3,0,0,0,0,0,0,0,0,12,1,0,0,10,0,1,1,0,1,6,0,0,2,0,0,0,1,0,8,3,0
772,MI,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
773,CO,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
774,CO,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
775,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
776,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,7,1,0,0,0,3,0,0,0,0,0
777,CO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0
778,CO,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
779,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0
780,CO,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,FI,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,9,0,0,0,0,0,0,10,0,0,0,3,4,0,0,0,0,0
782,CO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
783,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
784,CO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,CO,0,0,0,0,0,0,0,0,1,1,0,4,4,0,0,1,0,0,4,6,0,0,0,0,2,0,0,0,0,0,0,2,0
786,CO,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
787,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
788,MI,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
789,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
790,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
791,CO,0,3,0,0,0,0,0,1,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
792,CO,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
793,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
794,CO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
795,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
796,CO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,FI,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0
798,CO,0,0,5,0,0,0,0,0,1,0,0,6,4,0,0,0,3,0,3,0,4,1,0,0,0,0,1,0,0,1,0,1,0
799,CO,0,1,1,0,0,0,0,0,0,0,0,6,3,0,0,1,1,2,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0
800,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0
801,CO,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,2,1,1,2,0
802,CO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
803,FI,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,11,0,0,0,0,0,0,19,7,0,0,0,2,0,1,0,0,9
804,CO,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
805,CO,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
806,CO,0,0,1,0,0,0,6,0,1,3,0,6,0,0,0,0,3,0,13,3,3,0,0,0,2,0,0,0,5,1,0,1,0
807,CO,0,2,0,0,0,0,0,0,0,1,0,1,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,CO,0,1,1,0,0,0,0,0,0,8,0,3,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0
809,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
810,CO,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0
811,CO,0,2,0,0,0,0,1,0,0,0,0,1,5,0,0,0,2,2,4,0,0,0,0,0,2,0,0,0,2,0,0,2,0
812,CO,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
813,CO,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,1,1,0,2,0,1,3,0,0,5,0,0,0,0,1,0,2,0
814,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
815,CO,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
816,CO,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
817,CO,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,CO,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
819,CO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,3,0,0
820,CO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
821,CO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0
822,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0
823,CO,0,0,2,0,0,0,0,0,5,0,0,4,3,0,0,0,2,0,7,0,5,3,0,0,3,0,0,0,0,0,0,1,0
824,CO,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,1,3,0,0,3,0,0,0,0,0,0,1,0
825,FI,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
826,CO,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0
827,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
828,MI,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,2,0,3,0,0,0,0,1,0,0,3,0,1
829,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
830,FI,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,1
831,CO,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
832,CO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
833,CO,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0
834,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
835,CO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,0
836,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
837,CO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0
838,CO,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
839,CO,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
840,CO,0,1,7,0,0,0,0,0,0,0,0,2,6,0,0,0,6,0,11,0,11,2,0,1,0,0,0,0,0,0,0,2,0
841,CO,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
842,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,7,1,0,0,0,4,0,0,0,0,2
843,CO,0,0,1,0,1,0,2,0,1,0,0,1,4,0,0,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
844,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
845,CO,0,2,2,0,1,0,1,0,1,0,0,2,3,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
846,CO,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,CO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,2,7,3,0,0,0,0,0,0,0,0,0,0,0
848,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
849,CO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,CO,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0
851,CO,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
852,CO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0
853,CO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
854,CO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
855,CO,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,4,0,0,0,0,2,0,0,2,0,0,0,3,0,0,0,0
856,FI,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
857,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
858,CO,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0
859,CO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
860,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
861,CO,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
862,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
863,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
864,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
865,FI,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,4,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,1
866,MI,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0
867,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
868,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
869,CO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
870,CO,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,CO,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,2,0,1,2,0,0,0,0,0,2,0,0
872,CO,0,15,2,0,0,0,2,2,2,4,0,9,2,0,0,5,6,12,8,13,4,1,0,0,5,0,22,0,3,1,0,6,0
873,FI,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
874,CO,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
875,CO,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
876,CO,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
877,CO,0,0,1,0,0,0,1,0,0,0,0,3,3,0,0,0,3,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0
878,CO,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0
879,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
880,CO,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
881,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
882,CO,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,3,0,0,0,0,0,0,2,0
883,CO,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
885,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
886,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,6,2,0,0,2,1,0,0,0,0,1
887,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0
888,CO,0,0,3,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0
889,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
890,CO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
891,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
892,CO,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0
893,CO,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,4,0,0,0,0,0,1,2,0
894,CO,0,1,2,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,5,1,1,0,0
895,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
896,FI,0,0,0,0,0,0,0,0,0,0,1,0,0,7,6,4,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1
897,CO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
898,CO,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
899,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1
900,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0
901,CO,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,8,2,0,0,0,1,0,0,0,0,2
903,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2
904,CO,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
905,CO,0,2,0,0,0,0,0,0,0,1,0,3,5,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,1,1,0,2,0
906,CO,0,0,3,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,1,4,1,0,0,0,1,0,0,0,5,1,0,1,0
907,CO,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
908,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
909,FI,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
910,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
911,CO,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0
912,CO,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0
913,CO,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
915,CO,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,7,0,1,3,0,0,3,0,0,0,0,1,0,2,0
916,CO,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
917,CO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,CO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
919,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0
920,CO,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
921,CO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
922,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
923,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
924,CO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
925,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
926,CO,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
927,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
